stem,status,shape_match,original_path,reconstruction_path,original_shape,reconstruction_shape,mse,rmse,mae,max_abs_diff,p95_abs_diff,psnr_db,ssim,pixel_equal_ratio
Places365_val_00000281,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000281.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000281_recon.png,256x256x3,256x256x3,649.6323852539062,25.48788702999733,20.181915283203125,125.0,50.0,20.00412693793527,0.9170344453222314,7.62939453125e-05
Places365_val_00000282,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000282.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000282_recon.png,256x256x3,256x256x3,489.4827575683594,22.12425722071499,18.294885635375977,105.0,40.0,21.233429628386723,0.9456644916484965,0.0
Places365_val_00000283,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000283.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000283_recon.png,256x256x3,256x256x3,322.1305847167969,17.947996676977542,13.42474365234375,127.0,36.0,23.050483999626913,0.8973133261188938,3.0517578125e-05
Places365_val_00000284,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000284.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000284_recon.png,256x256x3,256x256x3,393.6104431152344,19.83961801838015,16.87640953063965,91.0,36.0,22.180137484278287,0.9397789499642889,0.0
Places365_val_00000285,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000285.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000285_recon.png,256x256x3,256x256x3,867.3634643554688,29.4510350302917,22.420684814453125,180.0,60.0,18.748792363027952,0.8267654514923258,1.52587890625e-05
Places365_val_00000286,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000286.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000286_recon.png,256x256x3,256x256x3,231.4078826904297,15.212096590885482,10.21619701385498,135.0,32.0,24.487022121698637,0.9744836593015925,0.0001068115234375
Places365_val_00000287,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000287.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000287_recon.png,256x256x3,256x256x3,360.59375,18.98930620112278,15.610346794128418,118.0,35.0,22.560621658360333,0.9400080886062439,0.0001220703125
Places365_val_00000288,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000288.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000288_recon.png,256x256x3,256x256x3,68.83455657958984,8.296659362634449,5.305516719818115,128.0,15.0,29.75273841759141,0.9623586745282195,0.0002899169921875
Places365_val_00000289,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000289.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000289_recon.png,256x256x3,256x256x3,1069.8634033203125,32.70876645977822,27.589645385742188,153.0,56.0,17.837520289501484,0.9226541711289312,0.0
Places365_val_00000290,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000290.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000290_recon.png,256x256x3,256x256x3,490.7677307128906,22.153278103090987,17.529077529907227,113.0,43.0,21.222043618945605,0.9175394101669537,4.57763671875e-05
Places365_val_00000291,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000291.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000291_recon.png,256x256x3,256x256x3,257.4054260253906,16.043859449190855,11.926101684570312,129.0,33.0,24.02462663412019,0.9445084968201676,0.000152587890625
Places365_val_00000292,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000292.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000292_recon.png,256x256x3,256x256x3,500.0068359375,22.360832630684843,16.342742919921875,153.0,47.0,21.141044189526102,0.9267840854873329,0.0001373291015625
Places365_val_00000293,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000293.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000293_recon.png,256x256x3,256x256x3,794.5925903320312,28.18851876796706,23.169164657592773,167.0,51.0,19.129358499760464,0.9429902431944124,1.52587890625e-05
Places365_val_00000294,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000294.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000294_recon.png,256x256x3,256x256x3,374.2592468261719,19.345781111812773,12.552642822265625,190.0,41.0,22.399078216030638,0.9699745187982178,0.000274658203125
Places365_val_00000295,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000295.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000295_recon.png,256x256x3,256x256x3,313.4696960449219,17.705075431777235,12.006759643554688,143.0,38.0,23.168847980826634,0.9801045811916114,0.0019989013671875
Places365_val_00000296,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000296.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000296_recon.png,256x256x3,256x256x3,571.0789794921875,23.897258827995053,17.473825454711914,168.0,50.0,20.563841860972225,0.9390854067429224,0.000274658203125
Places365_val_00000297,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000297.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000297_recon.png,256x256x3,256x256x3,457.778564453125,21.395760431756685,14.977508544921875,178.0,47.0,21.524249079546298,0.9314722628410477,0.0001068115234375
Places365_val_00000298,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000298.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000298_recon.png,256x256x3,256x256x3,400.1628723144531,20.004071393455213,12.964645385742188,148.0,46.0,22.108435691638093,0.9104902322263861,3.0517578125e-05
Places365_val_00000299,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000299.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000299_recon.png,256x256x3,256x256x3,522.7582397460938,22.863906922179634,16.251266479492188,174.0,50.0,20.947794739491073,0.9344097720487439,0.0001220703125
Places365_val_00000300,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000300.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000300_recon.png,256x256x3,256x256x3,371.6299743652344,19.277706667683123,13.426544189453125,127.0,42.0,22.42969625469813,0.9387513183023815,0.0
Places365_val_00000301,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000301.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000301_recon.png,256x256x3,256x256x3,567.3374633789062,23.81884681043367,18.591461181640625,167.0,46.0,20.592388982946904,0.9398348233200959,1.52587890625e-05
Places365_val_00000302,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000302.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000302_recon.png,256x256x3,256x256x3,877.1062622070312,29.615979845465713,21.38350486755371,180.0,62.0,18.700281491500636,0.8220136291955513,4.57763671875e-05
Places365_val_00000303,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000303.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000303_recon.png,256x256x3,256x256x3,395.9613342285156,19.89877720435393,13.201736450195312,154.0,45.0,22.154275818895098,0.9318547534451218,0.0001678466796875
Places365_val_00000304,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000304.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000304_recon.png,256x256x3,256x256x3,393.4233093261719,19.83490129358278,13.85142993927002,156.0,42.0,22.182202736835677,0.9390713364268276,0.0002899169921875
Places365_val_00000305,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000305.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000305_recon.png,256x256x3,256x256x3,596.4450073242188,24.422223635947216,17.665475845336914,184.0,51.0,20.375099532917574,0.8345986176849045,3.0517578125e-05
Places365_val_00000306,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000306.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000306_recon.png,256x256x3,256x256x3,482.227783203125,21.95968540765384,16.264551162719727,159.0,44.0,21.298281325448276,0.8726059331706427,4.57763671875e-05
Places365_val_00000307,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000307.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000307_recon.png,256x256x3,256x256x3,358.3194274902344,18.929327180072576,13.222804069519043,137.0,41.0,22.58810005330672,0.9269409366722565,9.1552734375e-05
Places365_val_00000308,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000308.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000308_recon.png,256x256x3,256x256x3,709.0173950195312,26.627380551220792,19.043359756469727,172.0,58.0,19.624234705814267,0.9068582471142711,1.52587890625e-05
Places365_val_00000309,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000309.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000309_recon.png,256x256x3,256x256x3,159.86656188964844,12.643834936032993,9.737650871276855,101.0,24.0,26.093227257985582,0.985884973639944,0.0003509521484375
Places365_val_00000310,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000310.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000310_recon.png,256x256x3,256x256x3,202.72645568847656,14.238204089297097,10.655166625976562,148.0,24.0,25.061699332908503,0.9827853080593408,1.52587890625e-05
Places365_val_00000311,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000311.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000311_recon.png,256x256x3,256x256x3,487.9844970703125,22.09037113926139,16.637069702148438,157.0,46.0,21.2467433588111,0.9532474353663585,0.0
Places365_val_00000312,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000312.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000312_recon.png,256x256x3,256x256x3,220.34288024902344,14.843950964922493,10.312535285949707,117.0,32.0,24.699813387812952,0.9836117936203352,4.57763671875e-05
Places365_val_00000313,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000313.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000313_recon.png,256x256x3,256x256x3,398.1770935058594,19.95437529730909,13.728907585144043,159.0,44.0,22.13004088727877,0.9611350833880771,0.000274658203125
Places365_val_00000314,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000314.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000314_recon.png,256x256x3,256x256x3,173.0612030029297,13.155272821303619,10.379002571105957,114.0,26.0,25.74880642560674,0.9861830134989383,3.0517578125e-05
Places365_val_00000315,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000315.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000315_recon.png,256x256x3,256x256x3,386.8538513183594,19.66860064464067,14.197382926940918,153.0,43.0,22.25533436039845,0.9786694737380187,0.000244140625
Places365_val_00000316,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000316.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000316_recon.png,256x256x3,256x256x3,663.5213623046875,25.758908406698595,19.92804527282715,183.0,50.0,19.91225451178084,0.7900244945064335,0.0
Places365_val_00000317,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000317.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000317_recon.png,256x256x3,256x256x3,370.890869140625,19.258527179943563,13.812545776367188,153.0,41.0,22.438342191830145,0.9600001689914408,0.0030517578125
Places365_val_00000318,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000318.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000318_recon.png,256x256x3,256x256x3,382.5411682128906,19.558659673221236,14.260086059570312,181.0,40.0,22.304021810760563,0.9514474591672112,0.0
Places365_val_00000319,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000319.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000319_recon.png,256x256x3,256x256x3,308.1913146972656,17.55537851193376,13.710164070129395,103.0,35.0,23.242599653959598,0.9480673014880449,0.0
Places365_val_00000320,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000320.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000320_recon.png,256x256x3,256x256x3,345.3035583496094,18.582345340392568,13.861363410949707,116.0,37.0,22.748793070952367,0.9350822205724499,0.0
Places365_val_00000321,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000321.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000321_recon.png,256x256x3,256x256x3,344.1935729980469,18.552454635385768,13.17058277130127,146.0,39.0,22.762776042242564,0.9447386952045661,0.0
Places365_val_00000322,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000322.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000322_recon.png,256x256x3,256x256x3,594.8307495117188,24.389152291781663,15.816574096679688,160.0,56.0,20.386869497771038,0.9502019726021589,0.0011444091796875
Places365_val_00000323,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000323.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000323_recon.png,256x256x3,256x256x3,809.093994140625,28.444577587663787,20.741979598999023,193.0,61.0,19.05081383426992,0.8961962758160369,1.52587890625e-05
Places365_val_00000324,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000324.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000324_recon.png,256x256x3,256x256x3,614.3792724609375,24.78667530067188,17.76239585876465,209.0,52.0,20.246438055496725,0.9025910679483623,0.0001678466796875
Places365_val_00000325,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000325.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000325_recon.png,256x256x3,256x256x3,228.13067626953125,15.103995374387905,9.884129524230957,139.0,33.0,24.54896672966029,0.9728508136126538,0.001312255859375
Places365_val_00000326,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000326.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000326_recon.png,256x256x3,256x256x3,297.9092712402344,17.26004841361212,12.474635124206543,162.0,36.0,23.389963417555187,0.9619197658273297,0.0002593994140625
Places365_val_00000327,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000327.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000327_recon.png,256x256x3,256x256x3,472.3058776855469,21.732599423114273,16.484283447265625,130.0,44.0,21.388570106108887,0.9084517231802216,1.52587890625e-05
Places365_val_00000328,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000328.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000328_recon.png,256x256x3,256x256x3,571.3225708007812,23.90235492165534,17.77251625061035,161.0,44.0,20.561989791308314,0.9618518827221023,0.0
Places365_val_00000329,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000329.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000329_recon.png,256x256x3,256x256x3,439.0699157714844,20.953995222188162,15.582453727722168,155.0,43.0,21.705466797690676,0.961043654610101,0.0
Places365_val_00000330,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000330.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000330_recon.png,256x256x3,256x256x3,311.4643859863281,17.648353633875544,12.472468376159668,151.0,38.0,23.196719659043694,0.9697660569785611,0.0001068115234375
Places365_val_00000331,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000331.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000331_recon.png,256x256x3,256x256x3,275.1415710449219,16.58739193016557,11.842778205871582,154.0,34.0,23.735241481174278,0.9800130631302323,0.0002288818359375
Places365_val_00000332,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000332.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000332_recon.png,256x256x3,256x256x3,346.9228210449219,18.625864303299373,12.616291999816895,163.0,41.0,22.728474916171088,0.9567195733693822,0.0003662109375
Places365_val_00000333,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000333.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000333_recon.png,256x256x3,256x256x3,534.1506958007812,23.111700409117052,18.667709350585938,165.0,43.0,20.854165624125365,0.9267885498721505,0.0
Places365_val_00000334,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000334.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000334_recon.png,256x256x3,256x256x3,340.5927429199219,18.455154914546828,13.72010326385498,152.0,38.0,22.808449707451725,0.9633740653307922,0.000152587890625
Places365_val_00000335,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000335.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000335_recon.png,256x256x3,256x256x3,279.3111877441406,16.712605653940997,11.747157096862793,131.0,35.0,23.669920292548557,0.9825087113278702,0.0003662109375
Places365_val_00000336,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000336.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000336_recon.png,256x256x3,256x256x3,538.3019409179688,23.201334895172923,18.2872257232666,135.0,46.0,20.82054415143911,0.9530416858685794,0.0
Places365_val_00000337,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000337.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000337_recon.png,256x256x3,256x256x3,592.7853393554688,24.34718339676006,17.383901596069336,204.0,52.0,20.401829066452123,0.9412115656843955,0.0002288818359375
Places365_val_00000338,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000338.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000338_recon.png,256x256x3,256x256x3,636.8395385742188,25.23567987144826,19.293848037719727,158.0,52.0,20.090503418613714,0.9404016900848569,1.52587890625e-05
Places365_val_00000339,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000339.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000339_recon.png,256x256x3,256x256x3,265.6341552734375,16.29828688155407,12.154170036315918,144.0,31.0,23.887964449418938,0.9719008211521264,1.52587890625e-05
Places365_val_00000340,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000340.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000340_recon.png,256x256x3,256x256x3,705.5460815429688,26.56211741452418,19.389846801757812,167.0,57.0,19.64554976645356,0.9168331946659808,0.0001220703125
Places365_val_00000341,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000341.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000341_recon.png,256x256x3,256x256x3,354.8572082519531,18.837654000749485,14.092707633972168,126.0,39.0,22.630267293437203,0.9695494934816539,0.0002288818359375
Places365_val_00000342,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000342.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000342_recon.png,256x256x3,256x256x3,244.4209442138672,15.63396764144877,10.60755443572998,191.0,33.0,24.249419433940098,0.9616434056966738,0.0001068115234375
Places365_val_00000343,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000343.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000343_recon.png,256x256x3,256x256x3,501.7781066894531,22.400404163529128,16.436548233032227,167.0,48.0,21.125686523775315,0.9606396148180372,0.00018310546875
Places365_val_00000344,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000344.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000344_recon.png,256x256x3,256x256x3,424.7105407714844,20.608506514822572,15.246185302734375,152.0,43.0,21.849873211108484,0.9199850693747706,6.103515625e-05
Places365_val_00000345,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000345.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000345_recon.png,256x256x3,256x256x3,370.999755859375,19.26135394668233,15.961506843566895,123.0,36.0,22.437067370452127,0.9656473066092275,0.0
Places365_val_00000346,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000346.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000346_recon.png,256x256x3,256x256x3,439.1410217285156,20.955691869478223,15.086029052734375,169.0,44.0,21.70476352872606,0.9484072728268009,0.0001373291015625
Places365_val_00000347,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000347.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000347_recon.png,256x256x3,256x256x3,330.5859680175781,18.18202321023648,13.822998046875,134.0,37.0,22.937959452134457,0.9017256379737815,4.57763671875e-05
Places365_val_00000348,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000348.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000348_recon.png,256x256x3,256x256x3,299.5063171386719,17.306250811156985,12.843281745910645,110.0,36.0,23.36674373977192,0.843113614713657,3.0517578125e-05
Places365_val_00000349,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000349.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000349_recon.png,256x256x3,256x256x3,348.9146423339844,18.679257007011397,13.058944702148438,154.0,40.0,22.703611657063597,0.9639445400182625,6.103515625e-05
Places365_val_00000350,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000350.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000350_recon.png,256x256x3,256x256x3,495.9879455566406,22.270786819433223,14.334263801574707,185.0,50.0,21.176092393007984,0.9255886035373896,9.1552734375e-05
Places365_val_00000351,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000351.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000351_recon.png,256x256x3,256x256x3,397.2214660644531,19.930415601899853,15.186141967773438,131.0,40.0,22.14047650899963,0.9764769283001682,4.57763671875e-05
Places365_val_00000352,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000352.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000352_recon.png,256x256x3,256x256x3,95.94783782958984,9.795296719833955,7.653839111328125,72.0,19.0,28.310451684484086,0.988446633697392,0.0001068115234375
Places365_val_00000353,ok,True,E:\Main\Career\集创赛\jscc-test\smallTest\Places365_val_00000353.jpg,Semantic-Communication\session_bootstrap\reports\reconstruction_error_audit_tvm_current_300_20260714_153238\reconstructions\Places365_val_00000353_recon.png,256x256x3,256x256x3,946.0100708007812,30.757276713011855,23.7131290435791,154.0,63.0,18.371846011363846,0.8595649016737117,0.0
